GIX6-1480-MONOMER	GIX6-1480	Q04JA2	cell division protein FtsA	FtsA
GIX6-1348-MONOMER	GIX6-1348	Q04HS6	GNAT family acetyltransferase	
GIX6-484-MONOMER	GIX6-484	Q04LV8	orf	
GIX6-136-MONOMER	GIX6-136	Q04MU2	DNA-binding/iron metalloprotein/AP endonuclease	
GIX6-2007-MONOMER	GIX6-2007	Q04HZ5	transporter major facilitator family protein	
GIX6-1347-MONOMER	GIX6-1347	Q04HS7	GNAT family acetyltransferase	
GIX6-1479-MONOMER	GIX6-1479	Q04JA3	cell division protein FtsZ	FtsZ
GIX6-1346-MONOMER	GIX6-1346	Q04HS8	orf	
GIX6-483-MONOMER	GIX6-483	Q04LV9	ribosome-binding factor A	RbfA
GIX6-1478-MONOMER	GIX6-1478	Q04JA4	YlmE protein	YlmE
GIX6-135-MONOMER	GIX6-135	Q04MU3	ribosomal-protein-alanine acetyltransferase	RimI
GIX6-2006-MONOMER	GIX6-2006	Q04HZ6	orf	
GIX6-536-MONOMER	GIX6-536	Q04LR1	beta-lactam resistance factor	FibB
GIX6-1345-MONOMER	GIX6-1345	Q04HS9	transcription elongation factor GreA	GreA
GIX6-1477-MONOMER	GIX6-1477	Q04JA5	orf	YlmF
GIX6-74-MONOMER	GIX6-74	Q04N02	phosphorylase, Pnp/Udp family protein	
GIX6-1344-MONOMER	GIX6-1344	Q04HT0	orf	
GIX6-1476-MONOMER	GIX6-1476	Q04JA6	orf	YlmG
GIX6-134-MONOMER	GIX6-134	Q04MU4	orf	
GIX6-2005-MONOMER	GIX6-2005	Q04HZ7	D-alanine--poly(phosphoribitol) ligase subunit 1	DltA
GIX6-482-MONOMER	GIX6-482	Q04LW0	translation initiation factor IF-2	InfB
GIX6-1475-MONOMER	GIX6-1475	Q04JA7	YlmH protein	YlmH
GIX6-1343-MONOMER	GIX6-1343	Q04HT1	GNAT family acetyltransferase	
GIX6-535-MONOMER	GIX6-535	Q04LR2	serine/alanine-adding enzyme MurM	
GIX6-2004-MONOMER	GIX6-2004	Q04HZ8	protein DltB	DltB
GIX6-73-MONOMER	GIX6-73	Q04N03	orf	
GIX6-1474-MONOMER	GIX6-1474	Q04JA8	cell division protein DivIVA	
GIX6-1342-MONOMER	GIX6-1342	Q04HT2	IS1239, transposase	
GIX6-133-MONOMER	GIX6-133	Q04MU5	orf	
GIX6-481-MONOMER	GIX6-481	Q04LW1	orf	
GIX6-2003-MONOMER	GIX6-2003	Q04HZ9	D-alanine--poly(phosphoribitol) ligase subunit 2	DltC
GIX6-1341-MONOMER	GIX6-1341	Q04HT3	F0F1 ATP synthase subunit C	AtpE
GIX6-1473-MONOMER	GIX6-1473	Q04JA9	orf	
GIX6-534-MONOMER	GIX6-534	Q04LR3	tributyrin esterase	EstA
GIX6-1340-MONOMER	GIX6-1340	Q04HT4	F0F1 ATP synthase subunit A	AtpB
GIX6-72-MONOMER	GIX6-72	Q04N04	orf	
GIX6-1472-MONOMER	GIX6-1472	Q04JB0	isoleucyl-tRNA synthetase	IleS
GIX6-2002-MONOMER	GIX6-2002	Q04I00	undecaprenol-phosphate-poly(glycerophosphate subunit) D-alanine transfer protein	DltD
GIX6-132-MONOMER	GIX6-132	Q04MU6	orf	
GIX6-1339-MONOMER	GIX6-1339	Q04HT5	F0F1 ATP synthase subunit B	AtpF
GIX6-480-MONOMER	GIX6-480	Q04LW2	orf	
GIX6-1471-MONOMER	GIX6-1471	Q04JB1	orf	
GIX6-1338-MONOMER	GIX6-1338	Q04HT6	F0F1 ATP synthase subunit delta	AtpH
GIX6-2001-MONOMER	GIX6-2001	Q04I01	orf	
GIX6-1470-MONOMER	GIX6-1470	Q04JB2	orf	
GIX6-1337-MONOMER	GIX6-1337	Q04HT7	F0F1 ATP synthase subunit alpha	AtpA
GIX6-71-MONOMER	GIX6-71	Q04N05	aldose 1-epimerase	GalM
GIX6-479-MONOMER	GIX6-479	Q04LW3	transcription elongation factor NusA	NusA
GIX6-1336-MONOMER	GIX6-1336	Q04HT8	F0F1 ATP synthase subunit gamma	AtpG
GIX6-2000-MONOMER	GIX6-2000	Q04I02	adc operon repressor AdcR	AdcR
GIX6-1335-MONOMER	GIX6-1335	Q04HT9	F0F1 ATP synthase subunit beta	AtpD
GIX6-70-MONOMER	GIX6-70	Q04N06	sugar isomerase	AgaS
GIX6-478-MONOMER	GIX6-478	Q04LW4	orf	
GIX6-1334-MONOMER	GIX6-1334	Q04N64	F0F1 ATP synthase subunit epsilon	AtpC
GIX6-1999-MONOMER	GIX6-1999	Q04I03	zinc ABC transporter ATP-binding protein	AdcC
GIX6-1333-MONOMER	GIX6-1333	Q04N65	orf	
GIX6-477-MONOMER	GIX6-477	Q04LW5	tRNA (guanine-N(7)-)-methyltransferase	TrmB
GIX6-69-MONOMER	GIX6-69	Q04N07	PTS system transporter subunit IIA	
GIX6-1998-MONOMER	GIX6-1998	Q04I04	zinc ABC transporter permease	AdcB
GIX6-1332-MONOMER	GIX6-1332	Q04N66	orf	
GIX6-1331-MONOMER	GIX6-1331	Q04N67	orf	
GIX6-1997-MONOMER	GIX6-1997	Q04I05	zinc ABC transporter zinc-binding lipoprotein	AdcA
GIX6-476-MONOMER	GIX6-476	Q04LW6	orf	
GIX6-68-MONOMER	GIX6-68	Q04N08	PTS system transporter subunit IID	
GIX6-1330-MONOMER	GIX6-1330	Q04N68	amino acid ABC transporter permease	
GIX6-1996-MONOMER	GIX6-1996	Q04I06	fucose operon repressor	
GIX6-1329-MONOMER	GIX6-1329	Q04N69	amino acid ABC transporter ATP-binding protein	
GIX6-1328-MONOMER	GIX6-1328	Q04N70	amino acid ABC transporter amino acid-binding protein	AatB
GIX6-475-MONOMER	GIX6-475	Q04LW7	CAAX amino terminal protease family protein	
GIX6-1995-MONOMER	GIX6-1995	Q04I07	L-fuculose kinase	FucK
GIX6-1327-MONOMER	GIX6-1327	Q04N71	bacterocin transport accessory protein	Bta
GIX6-67-MONOMER	GIX6-67	Q04N09	PTS system transporter subunit IIC	
GIX6-1326-MONOMER	GIX6-1326	Q04N72	phosphoglucomutase/phosphomannomutase family protein	Pgm
GIX6-1994-MONOMER	GIX6-1994	Q04I08	L-fuculose phosphate aldolase	FucA
GIX6-474-MONOMER	GIX6-474	Q04LW8	orf	
GIX6-1324-MONOMER	GIX6-1324	Q04N73	orf	
GIX6-66-MONOMER	GIX6-66	Q04N10	PTS system transporter subunit IIB	
GIX6-1993-MONOMER	GIX6-1993	Q04I09	RbsD/FucU transport protein family protein	FucU
GIX6-1323-MONOMER	GIX6-1323	Q04N74	orf	
GIX6-473-MONOMER	GIX6-473	Q04LW9	immunity protein BlpY	BlpY
GIX6-1992-MONOMER	GIX6-1992	Q04I10	PTS system transporter subunit IIA	
GIX6-1322-MONOMER	GIX6-1322	Q04N75	orf	
GIX6-65-MONOMER	GIX6-65	Q04N11	Beta-galactosidase 3	BgaC
GIX6-1321-MONOMER	GIX6-1321	Q04N76	cell wall surface anchor family protein	
GIX6-1991-MONOMER	GIX6-1991	Q04I11	PTS system transporter subunit IIB	
GIX6-470-MONOMER	GIX6-470	Q04LX0	peptide pheromone BlpC	BlpC
GIX6-1320-MONOMER	GIX6-1320	Q04N77	glycerol uptake facilitator protein	
GIX6-1990-MONOMER	GIX6-1990	Q04I12	PTS system transporter subunit IIC	
GIX6-1319-MONOMER	GIX6-1319	Q04N78	orf	
GIX6-64-MONOMER	GIX6-64	Q04N12	GntR family transcriptional regulator protein	
GIX6-1318-MONOMER	GIX6-1318	Q04N79	elongation factor Tu	Tuf
GIX6-1989-MONOMER	GIX6-1989	Q04I13	PTS system transporter subunit IID	
GIX6-469-MONOMER	GIX6-469	Q04LX1	histidine kinase BlpH	BlpH
GIX6-1317-MONOMER	GIX6-1317	Q04N80	orf	
GIX6-63-MONOMER	GIX6-63	Q04N13	beta-N-acetylhexosaminidase	StrH
GIX6-1988-MONOMER	GIX6-1988	Q04I14	orf	
GIX6-1316-MONOMER	GIX6-1316	Q04JL9	orf	
GIX6-1312-MONOMER	GIX6-1312	Q04JM0	ATP-dependent RNA helicase	
GIX6-468-MONOMER	GIX6-468	Q04LX2	response regulator BlpR	BlpR
GIX6-1987-MONOMER	GIX6-1987	Q04I15	fucolectin-like protein	
GIX6-1311-MONOMER	GIX6-1311	Q04JM1	oxidoreductase, Gfo/Idh/MocA family protein	
GIX6-62-MONOMER	GIX6-62	Q04N14	adenylosuccinate lyase	PurB
GIX6-1986-MONOMER	GIX6-1986	Q04I16	L-fucose isomerase	FucI
GIX6-1310-MONOMER	GIX6-1310	Q04JM2	orf	
GIX6-467-MONOMER	GIX6-467	Q04LX3	BlpS protein	BlpS
GIX6-1309-MONOMER	GIX6-1309	Q04JM3	peptidoglycan GlcNAc deacetylase	PgdA
GIX6-1985-MONOMER	GIX6-1985	Q04I17	iron-containing alcohol dehydrogenase	
GIX6-61-MONOMER	GIX6-61	Q04N15	orf	
GIX6-466-MONOMER	GIX6-466	Q04LX4	orf	
GIX6-1984-MONOMER	GIX6-1984	Q04I18	hypersensitive-induced reaction protein 4	
GIX6-1308-MONOMER	GIX6-1308	Q04JM4	oxidoreductase, aldo/keto reductase family protein	
GIX6-465-MONOMER	GIX6-465	Q04LX5	ABC transporter permease	
GIX6-60-MONOMER	GIX6-60	Q04N16	phosphoribosylaminoimidazole carboxylase ATPase subunit	PurK
GIX6-1307-MONOMER	GIX6-1307	Q04JM5	orf	
GIX6-1983-MONOMER	GIX6-1983	Q04I19	orf	
GIX6-1306-MONOMER	GIX6-1306	Q04JM6	orf	
GIX6-464-MONOMER	GIX6-464	Q04LX6	ABC transporter ATP-binding protein	
GIX6-1982-MONOMER	GIX6-1982	Q04I20	orf	
GIX6-1305-MONOMER	GIX6-1305	Q04JM7	glycyl-tRNA synthetase subunit alpha	GlyQ
GIX6-59-MONOMER	GIX6-59	Q04N17	phosphoribosylaminoimidazole carboxylase catalytic subunit	PurE
GIX6-463-MONOMER	GIX6-463	Q04LX7	cell-cycle regulation Hit-like protein	
GIX6-1304-MONOMER	GIX6-1304	Q04JM8	glycyl-tRNA synthetase subunit beta	GlyS
GIX6-1981-MONOMER	GIX6-1981	Q04I21	orf	
GIX6-1303-MONOMER	GIX6-1303	Q04JM9	orf	
GIX6-1302-MONOMER	GIX6-1302	Q04JN0	oxidoreductase	
GIX6-462-MONOMER	GIX6-462	Q04LX8	orf	
GIX6-58-MONOMER	GIX6-58	Q04N18	phosphoribosylamine--glycine ligase	PurD
GIX6-1979-MONOMER	GIX6-1979	Q04I22	orf	
GIX6-1301-MONOMER	GIX6-1301	Q04JN1	NADPH-dependent FMN reductase	
GIX6-461-MONOMER	GIX6-461	Q04LX9	chaperone protein DnaJ	DnaJ
GIX6-1978-MONOMER	GIX6-1978	Q04I23	orf	
GIX6-1300-MONOMER	GIX6-1300	Q04JN2	thiamine biosynthesis protein ApbE	
GIX6-57-MONOMER	GIX6-57	Q04N19	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	PurH
GIX6-1299-MONOMER	GIX6-1299	Q04JN3	orf	
GIX6-1977-MONOMER	GIX6-1977	Q04I24	carbamate kinase	ArcC
GIX6-460-MONOMER	GIX6-460	Q04LY0	molecular chaperone DnaK	DnaK
GIX6-1298-MONOMER	GIX6-1298	Q04JN4	NADH oxidase	Nox
GIX6-1976-MONOMER	GIX6-1976	Q04I25	ornithine carbamoyltransferase	ArgF
GIX6-56-MONOMER	GIX6-56	Q04N20	vanZ protein	
GIX6-1297-MONOMER	GIX6-1297	Q04JN5	pyridoxal biosynthesis lyase PdxS	
GIX6-459-MONOMER	GIX6-459	Q04LY1	heat shock protein GrpE	GrpE
GIX6-1974-MONOMER	GIX6-1974	Q04I26	orf	
GIX6-1296-MONOMER	GIX6-1296	Q04JN6	glutamine amidotransferase subunit PdxT	
GIX6-1295-MONOMER	GIX6-1295	Q04JN7	hemolysin	
GIX6-1973-MONOMER	GIX6-1973	Q04I27	alpha-1,2-mannosidase	
GIX6-458-MONOMER	GIX6-458	Q04LY2	heat-inducible transcription repressor	HrcA
GIX6-55-MONOMER	GIX6-55	Q04N21	phosphoribosylglycinamide formyltransferase	PurN
GIX6-1294-MONOMER	GIX6-1294	Q04JN8	orf	
GIX6-1972-MONOMER	GIX6-1972	Q04I28	orf	
GIX6-1293-MONOMER	GIX6-1293	Q04JN9	GNAT family acetyltransferase	
GIX6-457-MONOMER	GIX6-457	Q04LY3	orf	
GIX6-1971-MONOMER	GIX6-1971	Q04I29	orf	
GIX6-54-MONOMER	GIX6-54	Q04N22	phosphoribosylaminoimidazole synthetase	PurM
GIX6-1292-MONOMER	GIX6-1292	Q04JP0	methylated-DNA--protein-cysteine S-methyltransferase	Ogt
GIX6-456-MONOMER	GIX6-456	Q04LY4	orf	
GIX6-1291-MONOMER	GIX6-1291	Q04JP1	orf	
GIX6-1970-MONOMER	GIX6-1970	Q04I30	ROK family protein	
GIX6-455-MONOMER	GIX6-455	Q04LY5	type I restriction-modification system, R subunit	HsdR
GIX6-53-MONOMER	GIX6-53	Q04N23	amidophosphoribosyltransferase	PurF
GIX6-1969-MONOMER	GIX6-1969	Q04I31	glycosyl hydrolase-like protein	
GIX6-1290-MONOMER	GIX6-1290	Q04JP2	amino acid ABC transporter permease	
GIX6-1289-MONOMER	GIX6-1289	Q04JP3	amino acid ABC transporter ATP-binding protein	
GIX6-454-MONOMER	GIX6-454	Q04LY6	type I restriction-modification system, M subunit	HsdM
GIX6-1968-MONOMER	GIX6-1968	Q04I32	orf	
GIX6-1288-MONOMER	GIX6-1288	Q04JP4	orf	
GIX6-52-MONOMER	GIX6-52	Q04N24	phosphoribosylformylglycinamidine synthase	
GIX6-1287-MONOMER	GIX6-1287	Q04JP5	thioredoxin-disulfide reductase	TrxB
GIX6-1967-MONOMER	GIX6-1967	Q04I33	orf	
GIX6-453-MONOMER	GIX6-453	Q04LY7	type I restriction-modification system subunit S	HsdS
GIX6-1286-MONOMER	GIX6-1286	Q04JP6	TrmH family RNA methyltransferase group 3	
GIX6-1285-MONOMER	GIX6-1285	Q04JP7	peptide deformylase	Def
GIX6-51-MONOMER	GIX6-51	Q04N25	phosphoribosylaminoimidazole-succinocarboxamide synthase	PurC
GIX6-1966-MONOMER	GIX6-1966	Q04I34	orf	
GIX6-452-MONOMER	GIX6-452	Q04LY8	integrase/recombinase, phage integrase family protein	
GIX6-1284-MONOMER	GIX6-1284	Q04JP8	orf	
GIX6-1283-MONOMER	GIX6-1283	Q04JP9	orf	
GIX6-1965-MONOMER	GIX6-1965	Q04I35	choline binding protein PcpA	PcpA
GIX6-451-MONOMER	GIX6-451	Q04LY9	type I restriction-modification system subunit S	
GIX6-50-MONOMER	GIX6-50	Q04N26	competence factor transport protein ComB	ComB
GIX6-1282-MONOMER	GIX6-1282	Q04JQ0	orf	
GIX6-1964-MONOMER	GIX6-1964	Q04I36	50S ribosomal protein L33	RpmG
GIX6-1281-MONOMER	GIX6-1281	Q04JQ1	orf	
GIX6-450-MONOMER	GIX6-450	Q04LZ0	type I restriction-modification system subunit S	
GIX6-49-MONOMER	GIX6-49	Q04N27	competence factor transporting ATP-binding protein/permease ComA	ComA
GIX6-1280-MONOMER	GIX6-1280	Q04JQ2	Cof family protein	
GIX6-1963-MONOMER	GIX6-1963	Q04I37	50S ribosomal protein L32	RpmF
GIX6-1279-MONOMER	GIX6-1279	Q04JQ3	GDSL-like lipase/acylhydrolase	
GIX6-449-MONOMER	GIX6-449	Q04LZ1	orf	
GIX6-1278-MONOMER	GIX6-1278	Q04JQ4	C3-degrading proteinase	CppA
GIX6-1962-MONOMER	GIX6-1962	Q04I38	orf	
GIX6-448-MONOMER	GIX6-448	Q04LZ2	glutamine synthetase, type I	GlnA
GIX6-47-MONOMER	GIX6-47	Q04N28	orf	
GIX6-1277-MONOMER	GIX6-1277	Q04JQ5	orf	
GIX6-1961-MONOMER	GIX6-1961	Q04I39	BglG family transcriptional regulator	
GIX6-1276-MONOMER	GIX6-1276	Q04JQ6	orf	
GIX6-447-MONOMER	GIX6-447	Q04LZ3	transcriptional regulator, MerR family protein	
GIX6-1275-MONOMER	GIX6-1275	Q04JQ7	GntR family transcriptional regulator protein	
GIX6-1960-MONOMER	GIX6-1960	Q04I40	PTS system transporter subunit IIB	
GIX6-446-MONOMER	GIX6-446	Q04LZ4	orf	
GIX6-1274-MONOMER	GIX6-1274	Q04JQ8	GMP synthase	GuaA
GIX6-46-MONOMER	GIX6-46	Q04N29	bacteriocin BlpU	BlpU
GIX6-1959-MONOMER	GIX6-1959	Q04I41	PTS system ascorbate-specific transporter subunit IIC	UlaA
GIX6-445-MONOMER	GIX6-445	Q04LZ5	phosphoglycerate kinase	Pgk
GIX6-1273-MONOMER	GIX6-1273	Q04JQ9	orf	
GIX6-1958-MONOMER	GIX6-1958	Q04I42	transketolase	
GIX6-1272-MONOMER	GIX6-1272	Q04JR0	orf	
GIX6-444-MONOMER	GIX6-444	Q04LZ6	endo-beta-N-acetylglucosaminidase	
GIX6-1957-MONOMER	GIX6-1957	Q04I43	transketolase, C-terminal subunit	
GIX6-1271-MONOMER	GIX6-1271	Q04JR1	orf	
GIX6-44-MONOMER	GIX6-44	Q04N30	acyl carrier protein	
GIX6-1956-MONOMER	GIX6-1956	Q04I44	dihydroxy-acid dehydratase	IlvD
GIX6-443-MONOMER	GIX6-443	Q04LZ7	Na/Pi-cotransporter II-like protein	
GIX6-1270-MONOMER	GIX6-1270	Q04JR2	orf	
GIX6-1955-MONOMER	GIX6-1955	Q04I45	orf	
GIX6-1269-MONOMER	GIX6-1269	Q04JR3	orf	
GIX6-1268-MONOMER	GIX6-1268	Q04JR4	orf	
GIX6-43-MONOMER	GIX6-43	Q04N31	glycerol-3-phosphate acyltransferase PlsX	PlsX
GIX6-1954-MONOMER	GIX6-1954	Q04I46	orf	
GIX6-442-MONOMER	GIX6-442	Q04LZ8	CTP synthetase	PyrG
GIX6-1267-MONOMER	GIX6-1267	Q04JR5	ABC transporter ATP-binding protein	
GIX6-860-MONOMER	GIX6-860	Q04KV6	multi-drug resistance efflux pump	PmrA
GIX6-1266-MONOMER	GIX6-1266	Q04JR6	orf	
GIX6-1953-MONOMER	GIX6-1953	Q04I47	orf	
GIX6-42-MONOMER	GIX6-42	Q04N32	DNA repair protein RecO	RecO
GIX6-859-MONOMER	GIX6-859	Q04KV7	dephospho-CoA kinase	CoaE
GIX6-441-MONOMER	GIX6-441	Q04LZ9	DNA-directed RNA polymerase subunit delta	
GIX6-1265-MONOMER	GIX6-1265	Q04JR7	orf	
GIX6-1952-MONOMER	GIX6-1952	Q04I48	transcriptional activator Rgg/GadR/MutR family protein	
GIX6-1264-MONOMER	GIX6-1264	Q04JR8	ABC transporter ATP-binding protein	
GIX6-858-MONOMER	GIX6-858	Q04KV8	formamidopyrimidine-DNA glycosylase	MutM
GIX6-41-MONOMER	GIX6-41	Q04N33	aromatic amino acid aminotransferase	AraT
GIX6-440-MONOMER	GIX6-440	Q04M00	orf	
GIX6-1951-MONOMER	GIX6-1951	Q04I49	orf	
GIX6-1263-MONOMER	GIX6-1263	Q04JR9	ABC transporter ATP-binding protein/permease	
GIX6-857-MONOMER	GIX6-857	Q04KV9	GTP-binding protein Era	Era
GIX6-1262-MONOMER	GIX6-1262	Q04JS0	AraC family transcriptional regulator	
GIX6-1261-MONOMER	GIX6-1261	Q04JS1	orf	
GIX6-40-MONOMER	GIX6-40	Q04N34	orf	
GIX6-856-MONOMER	GIX6-856	Q04KW0	diacylglycerol kinase	DgkA
GIX6-439-MONOMER	GIX6-439	Q04M01	orf	
GIX6-1950-MONOMER	GIX6-1950	Q04I50	histidyl-tRNA synthetase	HisS
GIX6-1260-MONOMER	GIX6-1260	Q04JS2	type II DNA modification methyltransferase	
GIX6-1258-MONOMER	GIX6-1258	Q04JS3	peptidase, U32 family protein	
GIX6-855-MONOMER	GIX6-855	Q04KW1	metalloprotease	
GIX6-1257-MONOMER	GIX6-1257	Q04JS4	orf	
GIX6-1949-MONOMER	GIX6-1949	Q04I51	orf	
GIX6-438-MONOMER	GIX6-438	Q04M02	PAP2 family protein	
GIX6-1256-MONOMER	GIX6-1256	Q04JS5	peptidase, U32 family protein	
GIX6-1255-MONOMER	GIX6-1255	Q04JS6	ABC transporter ATP-binding protein	
GIX6-39-MONOMER	GIX6-39	Q04N35	orf	
GIX6-1948-MONOMER	GIX6-1948	Q04I52	orf	
GIX6-854-MONOMER	GIX6-854	Q04KW2	adherence and virulence protein A	PavA
GIX6-1254-MONOMER	GIX6-1254	Q04JS7	orf	
GIX6-437-MONOMER	GIX6-437	Q04M03	orf	
GIX6-1253-MONOMER	GIX6-1253	Q04JS8	transcriptional repressor	
GIX6-1947-MONOMER	GIX6-1947	Q04I53	transcriptional regulator	
GIX6-1252-MONOMER	GIX6-1252	Q04JS9	orf	
GIX6-853-MONOMER	GIX6-853	Q04KW3	endo-beta-N-acetylglucosaminidase	LytB
GIX6-1946-MONOMER	GIX6-1946	Q04I54	orf	
GIX6-436-MONOMER	GIX6-436	Q04M04	TrmH family RNA methyltransferase	
GIX6-1251-MONOMER	GIX6-1251	Q04JT0	nicotinate phosphoribosyltransferase	PncB
GIX6-38-MONOMER	GIX6-38	Q04N36	DNA polymerase I	
GIX6-1250-MONOMER	GIX6-1250	Q04JT1	NAD synthetase	NadE
GIX6-1945-MONOMER	GIX6-1945	Q04I55	orf	
GIX6-852-MONOMER	GIX6-852	Q04KW4	dihydroorotate dehydrogenase 1B	
GIX6-435-MONOMER	GIX6-435	Q04M05	orf	
GIX6-1944-MONOMER	GIX6-1944	Q04I56	orf	
GIX6-1249-MONOMER	GIX6-1249	Q04JT2	acetyltransferase	
GIX6-851-MONOMER	GIX6-851	Q04KW5	dihydroorotate dehydrogenase electron transfer subunit	PyrK
GIX6-1248-MONOMER	GIX6-1248	Q04JT3	orf	
GIX6-1943-MONOMER	GIX6-1943	Q04I57	orf	
GIX6-434-MONOMER	GIX6-434	Q04M06	ABC transporter ATP-binding protein	
GIX6-1247-MONOMER	GIX6-1247	Q04JT4	S-adenosylmethionine--tRNA ribosyltransferase-isomerase	QueA
GIX6-37-MONOMER	GIX6-37	Q04N37	orf	
GIX6-850-MONOMER	GIX6-850	Q04KW6	lactoylglutathione lyase	GloA
GIX6-1942-MONOMER	GIX6-1942	Q04I58	orf	
GIX6-1246-MONOMER	GIX6-1246	Q04JT5	glucosamine-6-phosphate isomerase	NagB
GIX6-433-MONOMER	GIX6-433	Q04M07	orf	
GIX6-1941-MONOMER	GIX6-1941	Q04I59	aspartyl-tRNA synthetase	AspS
GIX6-1245-MONOMER	GIX6-1245	Q04JT6	30S ribosomal protein S21	RpsU
GIX6-849-MONOMER	GIX6-849	Q04KW7	50S ribosomal protein L20	RplT
GIX6-432-MONOMER	GIX6-432	Q04M08	orf	
GIX6-1940-MONOMER	GIX6-1940	Q04I60	orf	
GIX6-1244-MONOMER	GIX6-1244	Q04JT7	HPr kinase/phosphorylase	HprK
GIX6-848-MONOMER	GIX6-848	Q04KW8	50S ribosomal protein L35	RpmI
GIX6-431-MONOMER	GIX6-431	Q04M09	orf	
GIX6-1243-MONOMER	GIX6-1243	Q04JT8	prolipoprotein diacylglyceryl transferase	Lgt
GIX6-36-MONOMER	GIX6-36	Q04N38	orf	
GIX6-1939-MONOMER	GIX6-1939	Q04I61	orf	
GIX6-847-MONOMER	GIX6-847	Q04KW9	translation initiation factor IF-3	InfC
GIX6-1242-MONOMER	GIX6-1242	Q04JT9	orf	
GIX6-430-MONOMER	GIX6-430	Q04M10	potassium transporter peripheral membrane protein	TrkA
GIX6-1938-MONOMER	GIX6-1938	Q04I62	maltose operon transcriptional repressor	MalR
GIX6-1241-MONOMER	GIX6-1241	Q04JU0	orf	
GIX6-846-MONOMER	GIX6-846	Q04KX0	orf	
GIX6-1937-MONOMER	GIX6-1937	Q04I63	maltodextrose utilization protein MalA	MalA
GIX6-429-MONOMER	GIX6-429	Q04M11	potassium uptake protein, Trk family protein	
GIX6-1240-MONOMER	GIX6-1240	Q04JU1	coproporphyrinogen III oxidase	
GIX6-845-MONOMER	GIX6-845	Q04KX1	ABC transporter ATP-binding protein	
GIX6-1936-MONOMER	GIX6-1936	Q04I64	maltodextrin ABC transporter permease	MalD
GIX6-428-MONOMER	GIX6-428	Q04M12	PTS system lactose-specific transporter subunit IIBC	
GIX6-1239-MONOMER	GIX6-1239	Q04JU2	acyl-ACP thioesterase	
GIX6-35-MONOMER	GIX6-35	Q04N39	orf	
GIX6-1935-MONOMER	GIX6-1935	Q04I65	maltodextrin ABC transporter permease	MalC
GIX6-427-MONOMER	GIX6-427	Q04M13	6-phospho-beta-galactosidase	
GIX6-1238-MONOMER	GIX6-1238	Q04JU3	hydrolase	
GIX6-844-MONOMER	GIX6-844	Q04KX2	competence protein CelB	CelB
GIX6-1934-MONOMER	GIX6-1934	Q04I66	maltose/maltodextrin ABC transporter maltose/maltodextrin-binding protein	MalX
GIX6-1237-MONOMER	GIX6-1237	Q04JU4	orf	
GIX6-426-MONOMER	GIX6-426	Q04M14	PTS system lactose-specific transporter subunit IIA	
GIX6-1236-MONOMER	GIX6-1236	Q04JU5	transcriptional regulator Spx	SpxA
GIX6-843-MONOMER	GIX6-843	Q04KX3	competence protein CelA	CelA
GIX6-1933-MONOMER	GIX6-1933	Q04I67	4-alpha-glucanotransferase	MalQ
GIX6-425-MONOMER	GIX6-425	Q04M15	orf	
GIX6-33-MONOMER	GIX6-33	Q04N40	ribose-phosphate pyrophosphokinase	PrsA
GIX6-1235-MONOMER	GIX6-1235	Q04JU6	orf	
GIX6-842-MONOMER	GIX6-842	Q04KX4	GNAT family acetyltransferase	
GIX6-1932-MONOMER	GIX6-1932	Q04I68	maltodextrin phosphorylase	MalP
GIX6-1234-MONOMER	GIX6-1234	Q04JU7	inositol monophosphatase family protein	
GIX6-424-MONOMER	GIX6-424	Q04M16	PTS system cellobiose-specific transporter subunit IIC	
GIX6-1931-MONOMER	GIX6-1931	Q04I69	orf	
GIX6-840-MONOMER	GIX6-840	Q04KX5	orf	
GIX6-1233-MONOMER	GIX6-1233	Q04JU8	NOL1/NOP2/sun family protein	
GIX6-423-MONOMER	GIX6-423	Q04M17	ROK family protein	
GIX6-1232-MONOMER	GIX6-1232	Q04JU9	phosphate ABC transporter substrate-binding protein	
GIX6-839-MONOMER	GIX6-839	Q04KX6	GNAT family acetyltransferase	
GIX6-1930-MONOMER	GIX6-1930	Q04I70	orf	
GIX6-32-MONOMER	GIX6-32	Q04N41	orf	
GIX6-1231-MONOMER	GIX6-1231	Q04JV0	phosphate ABC transporter permease	
GIX6-1929-MONOMER	GIX6-1929	Q04I71	rRNA (guanine-N1-)-methyltransferase	RrmA
GIX6-838-MONOMER	GIX6-838	Q04KX7	PhoH family protein	
GIX6-422-MONOMER	GIX6-422	Q04M18	orf	
GIX6-1230-MONOMER	GIX6-1230	Q04JV1	phosphate ABC transporter permease	
GIX6-1928-MONOMER	GIX6-1928	Q04I72	orf	
GIX6-837-MONOMER	GIX6-837	Q04KX8	orf	
GIX6-1229-MONOMER	GIX6-1229	Q04JV2	phosphate transporter ATP-binding protein	
GIX6-421-MONOMER	GIX6-421	Q04M19	orf	
GIX6-1927-MONOMER	GIX6-1927	Q04I73	cation-transporting ATPase, E1-E2 family protein	
GIX6-31-MONOMER	GIX6-31	Q04N42	orf	
GIX6-1228-MONOMER	GIX6-1228	Q04JV3	phosphate transporter ATP-binding protein	
GIX6-836-MONOMER	GIX6-836	Q04KX9	orf	
GIX6-1926-MONOMER	GIX6-1926	Q04I74	tyrosyl-tRNA synthetase	TyrS
